ID;Datum;BEOCODE;QUELLNR;O2 Milligram;O2 Prozent;Leitfaehigkeit;pH;TEMP_WASSER;Schuettung;SCHUETTUNG_METHODE;FOTO;BEMERKUNG;TEMP_LUFT;SCHUETTUNG_GESAMT;WETTER_VORTAG;WETTER_MESSTAG;Month
4316;26.05.2020;334;350;10,7;95,5;271;8,11;5,34;0,2;1;1;;6,59;0,3;4;3;NA
4314;26.05.2020;334;300;9,87;89,4;261;7,62;5,1;0,2;1;1;;6,05;0,5;4;3;NA
4318;26.05.2020;334;615;10,61;94,7;343;7,89;6,73;0,1;1;1;;8,35;0,1;4;3;NA
4315;26.05.2020;334;312;9,13;84,1;312;7,96;6,53;0,05;1;1;;5,9;0,1;4;3;NA
4319;27.05.2020;334;578;10,59;95,9;231;8,15;7,2;10;1;1;;16,95;10;4;2;NA
4321;27.05.2020;334;576;10,4;94,7;230;8,15;7,25;3;1;1;Logger wurden entfernt und im rechten Eck eingegraben ???;14,37;35;4;2;NA
4329;27.05.2020;334;978;11,46;96,9;135,8;8,16;5,15;1;1;1;2 Logger ausgebracht;5,52;1000;4;2;NA
4312;27.05.2020;334;863;11,03;93,5;149;8,02;6,1;0,5;1;1;Daten werden 2 mal abgespeichert (GrŸner Brunnen)!;9,51;1,5;4;2;NA
4313;27.05.2020;334;862;7,47;66,4;225;7,78;8,05;0,5;1;1;;14,41;1;4;2;NA
4359;02.06.2020;111;978;11,17;96,8;162;8,27;4,96;NA;1;2;K?rbchen h?ngen da,auch bei niedrigem Wasserstand kommt man an die Buttons schlecht hin!;13,23;300;2;2;NA
4349;02.06.2020;111;300;8,57;80,7;311;7,67;4,88;NA;1;1;Thermobutton Kontrolle, Buttons treiben auf, mit St?ckchen runter geklemmt;14,5;NA;2;2;NA
4350;02.06.2020;111;312;8,23;80,4;348;8;7,47;NA;1;1;Thermobutton Kontrolle;15,14;NA;2;2;NA
4354;02.06.2020;111;459;10,9;96,5;164,6;8,3;4,29;5;1;1;Thermobutton Kontrolle, viel Algen;12,07;NA;2;2;NA
4351;02.06.2020;111;350;10,46;;;;;1,5;1;1;Thermobutton Kontrolle;5,38;3;2;2;NA
4353;02.06.2020;111;0;10,91;95,1;175,6;8,15;5,36;1;1;1;Austritt kurz oberhalb Thermobutton, Thermobutton Kontrolle;20;45;2;2;NA
4356;02.06.2020;111;503;11,4;99,1;160;8,3;4,6;0,5;1;1;Austritt Fels oberhalb Weg, Thermobutton Kontrolle;14,18;150;2;2;NA
4352;02.06.2020;111;536;10,22;94,7;293;8,04;6,96;0,1;1;1;Thermobutton Kontrolle;18,47;NA;2;2;NA
4357;02.06.2020;111;519;10,25;95,4;260;8,14;7,35;0,02;1;1;Thermobutton Kontrolle;14,38;0,2;2;2;NA
4358;02.06.2020;111;441;10;92,2;296;7,92;5,25;0,02;1;1;Thermobutton Kontrolle;11,52;0,2;2;2;NA
4360;03.06.2020;111;578;10,59;97;229;8,22;7,17;40;1;1;Thermobutton Kontrolle;11,05;NA;2;2;NA
4361;03.06.2020;111;576;10,44;95,8;228;8,21;7,24;30;1;2;Thermobuttons wo?;10,91;200;2;2;NA
4364;04.06.2020;111;592;11,04;97,6;175,6;8,28;5,42;10;1;1;Thermobutton Kontrolle;16,47;30;2;2;NA
4362;04.06.2020;111;816;9,48;94,7;396;7,69;6,1;0,3;1;2;Thermobutton Kontrolle, Weidezaun funktioniert;14,43;NA;2;2;NA
4363;04.06.2020;111;828;9,5;96,5;301;8,11;8,41;0,04;1;2;Tuffbildung, Thermobutton Kontrolle;14,26;NA;2;2;NA
4365;04.06.2020;111;615;10,36;96,9;344;7,95;6,89;0,03;1;1;Thermobutton Kontrolle, dickeren Draht montiert;16,14;NA;2;2;NA
